line_code,direction,service_date,hour,N_arc,r1_arc,r2_arc,r3_arc,N_time,r1_time,r2_time,r3_time,N,boardings,lambda_boardings_per_bus,day_category,hour_of_day,is_peak,period,rain_mm,temp_c,analysis_eligible,weekend,null_mean,null_sd,r_excess,z,ppc,rayleigh_z,pit_probit
45,0,2026-03-11,2026-03-11 20:00:00,3,0.367675366629831,0.3675821540919826,0.2485433087321969,3,0.4844026731233897,0.6114749577695154,0.717257467411502,3,33,11.0,weekday,20,False,off_peak,0.4,22.2,True,weekday,0.527185586511236,0.23912845084327258,-0.33736327686041584,-0.6670482718342443,-0.297222237160429,0.405555525679142,-0.4630898012894098
45,0,2026-03-11,2026-03-11 21:00:00,2,0.7475719026525145,0.1177274992710011,0.571552361403425,2,0.7929062847866173,0.2574007529082325,0.3847169354071277,2,9,4.5,weekday,21,False,off_peak,0.0,22.6,True,weekday,0.6359800669726218,0.3055077811024832,0.3065541899088801,0.3652667545068484,0.11772749927100112,1.1177274992710011,0.10055968642376273
45,0,2026-03-11,2026-03-11 22:00:00,2,0.9891158051561616,0.9567001520194442,0.9034586771593084,2,1.0,1.0,1.0,2,5,2.5,weekday,22,False,off_peak,0.0,22.5,True,weekday,0.6359800669726218,0.3055077811024832,0.9701000031692776,1.155897689116729,0.9567001520194436,1.9567001520194436,1.3444590186788083
45,0,2026-03-11,2026-03-11 23:00:00,2,0.9910679156615416,0.9644312269074258,0.92056577603855,2,1.0,1.0,1.0,2,6,3.0,weekday,23,False,off_peak,0.0,22.5,True,weekday,0.6359800669726218,0.3055077811024832,0.9754626504538514,1.1622874134580712,0.9644312269074251,1.964431226907425,1.4027211763738487
OC1,0,2026-03-11,2026-03-11 07:00:00,7,0.2991141097707698,0.5507396285135896,0.2540871741981859,7,0.2575758406773197,0.7505389238957625,0.407659738894688,7,285,40.714285714285715,weekday,7,True,peak,0.0,23.1,True,weekday,0.3357564871343161,0.16817807791298353,-0.05516407259359375,-0.21787844062830425,-0.062285874225379866,0.6262847546477208,-0.12263012270251457
OC1,0,2026-03-11,2026-03-11 08:00:00,8,0.376103731385476,0.3558890284175522,0.5055199987228728,8,0.3323619190280468,0.304565255856563,0.5267355498355503,8,285,35.625,weekday,8,True,peak,0.0,23.4,True,weekday,0.3152126391873147,0.16049652599261358,0.08891970804761577,0.37939196391679936,0.018804590585232317,1.1316321340966262,0.42724621946026287
OC1,0,2026-03-11,2026-03-11 14:00:00,6,0.3251525244027974,0.502429594323161,0.3388976074796777,6,0.337812948245791,0.3625344677543354,0.3585348261018479,6,626,104.33333333333331,weekday,14,False,off_peak,1.4,23.6,True,weekday,0.36689931083094657,0.18172384994675964,-0.06594020057527018,-0.22972651328034205,-0.07313100304938588,0.6343449847530706,-0.13324452361112385
OC1,0,2026-03-11,2026-03-11 15:00:00,7,0.3506242095109224,0.4193091239653249,0.5829282923509264,7,0.3164925350036299,0.5129354679548682,0.7258863081366127,7,484,69.14285714285714,weekday,15,False,off_peak,1.2,23.1,True,weekday,0.3357564871343161,0.16817807791298353,0.02238293952238065,0.08840463965998549,-0.023239774322314277,0.8605613540661143,0.16975858306846278
OC1,0,2026-03-11,2026-03-11 16:00:00,8,0.2940530695414219,0.1676907135284937,0.3504036684039532,8,0.2028254303949228,0.3293734212112384,0.3595844081567757,8,387,48.375,weekday,16,False,off_peak,0.6,22.9,True,weekday,0.3152126391873147,0.16049652599261358,-0.030899474576722947,-0.13183817852148766,-0.044037476906591655,0.6917376616538584,-0.031212589296568075
OC1,0,2026-03-11,2026-03-11 17:00:00,7,0.4676674122808281,0.2201950922346982,0.450736919311423,7,0.3877168751208995,0.3645609524790469,0.4653709093775964,7,218,31.142857142857142,weekday,17,True,peak,0.0,22.8,True,weekday,0.3357564871343161,0.16817807791298353,0.19858820235582125,0.7843526741622269,0.08849827659435368,1.530989659566122,0.7799844977617725
OC1,0,2026-03-11,2026-03-11 19:00:00,5,0.7793958856511088,0.3006826718073741,0.4322900359238805,5,0.6767328328795125,0.2998562031295295,0.6922676580124567,5,144,28.8,weekday,19,False,off_peak,0.2,22.4,True,weekday,0.4004091764520222,0.1974687348710285,0.632075566061029,1.9192238682574831,0.5093224332123454,3.0372897328493815,1.7426200807906542
OC1,0,2026-03-11,2026-03-11 20:00:00,2,0.8132380992134757,0.3227124120246938,0.2883540421183592,2,0.8850085857785175,0.5664803938033831,0.1176714386038616,2,72,36.0,weekday,20,False,off_peak,0.4,22.2,True,weekday,0.6359800669726218,0.3055077811024832,0.4869459503678393,0.5802079135306617,0.3227124120246938,1.3227124120246938,0.274500525281141
OC1,0,2026-03-11,2026-03-11 21:00:00,3,0.7445918311364949,0.3201704963402431,0.7123599701953749,3,0.6244668646330123,0.4842636665368943,0.9799947168671316,3,49,16.333333333333332,weekday,21,False,off_peak,0.0,22.6,True,weekday,0.527185586511236,0.23912845084327258,0.45981306496364943,0.9091609294443564,0.3316254924927977,1.6632509849855954,0.7451186426554626
OC1,0,2026-03-11,2026-03-11 22:00:00,3,0.8235982045961913,0.4188412298728071,0.4449355820495159,3,0.9128121598721288,0.67680510476073,0.3950558636548251,3,2,0.6666666666666666,weekday,22,False,off_peak,0.0,22.5,True,weekday,0.527185586511236,0.23912845084327258,0.6269111296709639,1.23955395955468,0.5174710039211046,2.034942007842209,1.0215371869194867
OC1,0,2026-03-11,2026-03-11 05:00:00,3,0.3520523801202889,0.3610988075843587,0.2834080204104746,3,0.3416740648908413,0.4926791558075741,0.3241505075099796,3,461,153.66666666666666,weekday,5,False,off_peak,0.0,22.6,True,weekday,0.527185586511236,0.23912845084327258,-0.37040581123297134,-0.7323813029079145,-0.31408868247745947,0.3718226350450811,-0.5471146035104976
OC1,0,2026-03-11,2026-03-11 06:00:00,6,0.3727576370464078,0.4961382117500144,0.4114678318359571,6,0.4271202639816298,0.6538093407667119,0.5776098731038712,6,345,57.5,weekday,6,False,off_peak,0.0,22.7,True,weekday,0.36689931083094657,0.18172384994675964,0.009253387834959239,0.03223751982570019,-0.0332620928282942,0.833689535858529,0.11972625685942752
OC1,0,2026-03-11,2026-03-11 09:00:00,6,0.3329523366703869,0.1321232060562425,0.7314314982333935,6,0.2521805361354087,0.374201773672899,0.8110125930228288,6,443,73.83333333333333,weekday,9,False,off_peak,0.0,24.0,True,weekday,0.36689931083094657,0.18172384994675964,-0.05362018197313164,-0.1868052771857149,-0.06697128980687521,0.6651435509656239,-0.09048728198211244
OC1,0,2026-03-11,2026-03-11 10:00:00,6,0.5174702032300029,0.5613030474210279,0.5582945366192288,6,0.5494067149491083,0.6159798295355473,0.552737557300208,6,308,51.333333333333336,weekday,10,False,off_peak,0.2,24.4,True,weekday,0.36689931083094657,0.18172384994675964,0.23783087741806302,0.8285697911593317,0.12133049347708065,1.6066524673854032,0.8033023500058466
OC1,0,2026-03-11,2026-03-11 11:00:00,6,0.5219020206885475,0.5816364430899544,0.7576879997421028,6,0.5763678847599141,0.717396688429309,0.4258640442973899,6,380,63.333333333333336,weekday,11,False,off_peak,0.0,24.9,True,weekday,0.36689931083094657,0.18172384994675964,0.24483105532714314,0.8529574401104353,0.12685806303854688,1.6342903151927344,0.8235417243271747
OC1,0,2026-03-11,2026-03-11 12:00:00,6,0.6610995856891251,0.3053044374561235,0.581479903346592,6,0.6639854048719028,0.478814648216966,0.6704801228500427,6,395,65.83333333333333,weekday,12,False,off_peak,0.0,24.9,True,weekday,0.36689931083094657,0.18172384994675964,0.4646974484332299,1.6189414594967668,0.3244631946379994,2.622315973189997,1.4992838895216565
OC1,0,2026-03-11,2026-03-11 13:00:00,7,0.4000983832244398,0.1167428374440343,0.4167688284478339,7,0.2903533866216626,0.1762665734772993,0.5463215238148313,7,527,75.28571428571429,weekday,13,False,off_peak,0.6,23.9,True,weekday,0.3357564871343161,0.16817807791298353,0.0968649220412247,0.38258194461833855,0.020091835635279165,1.120551013811675,0.43687776232514586
OC1,0,2026-03-11,2026-03-11 18:00:00,6,0.374032259487375,0.2801564394271946,0.4905067761004533,6,0.3872060688015535,0.3021458660523206,0.5961238665340499,6,118,19.666666666666668,weekday,18,True,peak,0.2,22.5,True,weekday,0.36689931083094657,0.18172384994675964,0.011266689135642004,0.03925158232404942,-0.03211984263532275,0.8394007868233863,0.12641933224808075
36,0,2026-03-11,2026-03-11 07:00:00,7,0.2140591382686625,0.2366439314927228,0.4135587520612747,7,0.3737661519682487,0.1267130466733544,0.284420332847168,7,577,82.42857142857143,weekday,7,True,peak,0.0,23.1,True,weekday,0.3357564871343161,0.16817807791298353,-0.18321194939582638,-0.7236219510643987,-0.11320846621095725,0.32074920273425656,-0.6336641896430979
36,0,2026-03-11,2026-03-11 08:00:00,6,0.7166554980270802,0.3191269611956319,0.7557841212886496,6,0.6712476274529413,0.4058024625253374,0.9028022246263216,6,482,80.33333333333333,weekday,8,True,peak,0.0,23.4,True,weekday,0.36689931083094657,0.18172384994675964,0.55244954425052,1.9246575906167687,0.41631412342293084,3.081570617114654,1.758279288347717
36,0,2026-03-11,2026-03-11 10:00:00,5,0.5310235239167579,0.4586357640775608,0.6871067710357818,5,0.6680941747292944,0.2305451255145809,0.4080923271442039,5,529,105.8,weekday,10,False,off_peak,0.2,24.4,True,weekday,0.4004091764520222,0.1974687348710285,0.21783913684977244,0.6614431775746324,0.10248247869121446,1.4099299147648579,0.6509171036024453
36,0,2026-03-11,2026-03-11 12:00:00,6,0.244262642306329,0.156901396833448,0.3795734043924968,6,0.2047998255761949,0.1586597980751386,0.3262379029063594,6,514,85.66666666666667,weekday,12,False,off_peak,0.0,24.9,True,weekday,0.36689931083094657,0.18172384994675964,-0.1937080003586453,-0.6748518070718121,-0.12840291388823646,0.35798543055881776,-0.5938686030990366
36,0,2026-03-11,2026-03-11 13:00:00,7,0.5645248011816075,0.2793021362096335,0.6455132680250975,7,0.3343981178341842,0.6317476180823387,0.3932954882187144,7,710,101.42857142857144,weekday,13,False,off_peak,0.6,23.9,True,weekday,0.3357564871343161,0.16817807791298353,0.3444042879099227,1.360274281203628,0.20513629300732247,2.230817758043935,1.2524663018539592
36,0,2026-03-11,2026-03-11 17:00:00,10,0.3779845080190531,0.6095656581656403,0.5905224198504737,10,0.2491844892822254,0.8316275004944211,0.4936785049505143,10,255,25.5,weekday,17,True,peak,0.0,22.8,True,weekday,0.2809039442267921,0.1422930711897375,0.13500361045350906,0.6822578427786627,0.04763587589156179,1.4287228830240561,0.7029289958642625
36,0,2026-03-11,2026-03-11 19:00:00,5,0.5056560897762584,0.4053891804319376,0.3522220596260933,5,0.5987590488462226,0.1303661275020205,0.2164839952147871,5,161,32.2,weekday,19,False,off_peak,0.2,22.4,True,weekday,0.4004091764520222,0.1974687348710285,0.17553122761528492,0.5329801367946956,0.06961010140976936,1.2784404056390775,0.533915496664863
36,0,2026-03-11,2026-03-11 21:00:00,4,0.757982979169973,0.4629321227090052,0.7584480535256405,4,0.7547514103411459,0.5160797579812006,0.8866920692174038,4,47,11.75,weekday,21,False,off_peak,0.0,22.6,True,weekday,0.44805277315722414,0.21797557269686318,0.5615214479572584,1.4218575144829015,0.43271759561518364,2.298152786845551,1.2818365205655147
36,0,2026-03-11,2026-03-11 22:00:00,3,0.6749421412205212,0.3060545179605742,0.7382026986814055,3,0.7170963722403251,0.3446417195554588,0.8234111305022314,3,20,6.666666666666667,weekday,22,False,off_peak,0.0,22.5,True,weekday,0.527185586511236,0.23912845084327258,0.31250433678413336,0.6178961733253834,0.18332034099301298,1.366640681986026,0.5376770878348073
36,0,2026-03-11,2026-03-11 06:00:00,6,0.6864783133013973,0.5341372415643654,0.543801569062949,6,0.631150955588765,0.8279660316242182,0.4152427466245936,6,467,77.83333333333333,weekday,6,False,off_peak,0.0,22.7,True,weekday,0.36689931083094657,0.18172384994675964,0.5047838486637871,1.7585969181484933,0.3655029695597577,2.8275148477987884,1.60953229135801
36,0,2026-03-11,2026-03-11 11:00:00,3,0.6213877303779017,0.1764597759199003,0.4345469406435632,3,0.8535235618563121,0.4807758962545185,0.1417159322137746,3,524,174.66666666666666,weekday,11,False,off_peak,0.0,24.9,True,weekday,0.527185586511236,0.23912845084327258,0.19923703926784866,0.39393950629658375,0.07918406719629989,1.1583681343925998,0.38140870861226855
36,0,2026-03-11,2026-03-11 15:00:00,6,0.3627938891069386,0.1772777474798533,0.4559823440242556,6,0.3204383805297358,0.1994774639108707,0.3923707085954693,6,679,113.16666666666669,weekday,15,False,off_peak,1.2,23.1,True,weekday,0.36689931083094657,0.18172384994675964,-0.006484626844106491,-0.02259154054468219,-0.042056712831994816,0.7897164358400259,0.06810757548120762
36,0,2026-03-11,2026-03-11 18:00:00,5,0.5457355138649708,0.4862784360635884,0.9428602302995313,5,0.3362526841921912,0.8094765954280454,0.662305605108338,5,208,41.6,weekday,18,True,peak,0.2,22.5,True,weekday,0.4004091764520222,0.1974687348710285,0.24237585317434385,0.7359460600578854,0.1222840638668296,1.4891362554673184,0.7177685631187833
36,0,2026-03-11,2026-03-11 05:00:00,5,0.5499533293875175,0.7843837188652566,0.364085353008829,5,0.6716403951069142,0.6473383707969519,0.762049115268335,5,721,144.2,weekday,5,False,off_peak,0.0,22.6,True,weekday,0.4004091764520222,0.1974687348710285,0.2494103429578741,0.7573054693096918,0.12806083063051915,1.5122433225220766,0.736872317269177
36,0,2026-03-11,2026-03-11 09:00:00,5,0.2213469493751063,0.1449368356392047,0.9308443413955184,5,0.1380417945358,0.5142615696101845,0.4578735127904582,5,876,175.2,weekday,9,False,off_peak,0.0,24.0,True,weekday,0.4004091764520222,0.1974687348710285,-0.29864070636929574,-0.9067877362655189,-0.18875691000291767,0.24497235998832936,-0.820554629376252
36,0,2026-03-11,2026-03-11 16:00:00,7,0.0787764837395804,0.5188436165466871,0.5932898160115787,7,0.2503062445716878,0.4865497114260847,0.4385612667586241,7,530,75.71428571428571,weekday,16,False,off_peak,0.6,22.9,True,weekday,0.3357564871343161,0.16817807791298353,-0.3868761958789343,-1.5280231917485636,-0.15942664321123223,0.04344014073260663,-1.735795500457835
36,0,2026-03-11,2026-03-11 14:00:00,5,0.0314141974075555,0.2921137474054188,0.4894258861094456,5,0.141365516241545,0.4599584328240015,0.2706809719177342,5,731,146.2,weekday,14,False,off_peak,1.4,23.6,True,weekday,0.4004091764520222,0.1974687348710285,-0.6154113181069065,-1.868624819445296,-0.24876643525154893,0.004934258993804334,-2.615871671761594
36,0,2026-03-11,2026-03-11 20:00:00,3,0.5649653060791824,0.5707335181034939,0.9454578763749222,3,0.4378767786606499,0.8406853642429261,0.8196574143852597,3,93,31.0,weekday,20,False,off_peak,0.4,22.2,True,weekday,0.527185586511236,0.23912845084327258,0.0799039083626501,0.15798922894669523,-0.02122130439028358,0.9575573912194328,0.21316277785157914
36,0,2026-03-11,2026-03-11 00:00:00,2,0.9028270596577388,0.6301933993004769,0.2350842477545914,2,0.703092007474385,0.0113232580512786,0.7190145919432326,2,12,6.0,weekday,0,False,off_peak,0.0,23.4,True,weekday,0.6359800669726218,0.3055077811024832,0.7330559908241268,0.8734539975451645,0.6301933993004765,1.6301933993004765,0.586856629476034
46,0,2026-03-11,2026-03-11 05:00:00,6,0.3708534803458009,0.311779223505374,0.1590742166220314,6,0.4603811262229513,0.4293393191828125,0.0766587333805677,6,954,159.0,weekday,5,False,off_peak,0.0,22.6,True,weekday,0.36689931083094657,0.18172384994675964,0.006245719808083281,0.021759221566199496,-0.03496123533848801,0.82519382330756,0.10963355249129192
46,0,2026-03-11,2026-03-11 06:00:00,10,0.3283733431475286,0.3353768414772597,0.3294234940275605,10,0.3827627020095756,0.5404801773833502,0.4593721529608796,10,577,57.7,weekday,6,False,off_peak,0.0,22.7,True,weekday,0.2809039442267921,0.1422930711897375,0.06601259809399875,0.33360302454530255,0.008698947210982855,1.0782905248988457,0.3942452238450866
46,0,2026-03-11,2026-03-11 08:00:00,14,0.2148398635647767,0.1439295078472413,0.2333641014307574,14,0.2382035912263497,0.1199067404742082,0.1902513041721138,14,486,34.714285714285715,weekday,8,True,peak,0.0,23.4,True,weekday,0.23678542787239962,0.1212978379503608,-0.02875412119876806,-0.18092296349588521,-0.027216435563734917,0.6461863376714461,-0.06747947670031154
46,0,2026-03-11,2026-03-11 09:00:00,15,0.6066064062327456,0.4542996638138615,0.3719001005270917,15,0.6653494801393928,0.6096337756993386,0.4776890514029557,15,629,41.93333333333333,weekday,9,False,off_peak,0.0,24.0,True,weekday,0.22897657700189925,0.1174994940093948,0.4897773763635409,3.213884727032549,0.3228264272313645,5.519569981239103,2.7477813854449926
46,0,2026-03-11,2026-03-11 07:00:00,14,0.3752368705617913,0.1610704030570159,0.3046167453609076,14,0.4958164040045932,0.3302393317834793,0.266396264219786,14,503,35.92857142857143,weekday,7,True,peak,0.0,23.1,True,weekday,0.23678542787239962,0.1212978379503608,0.18140565935924535,1.141417234048728,0.07471060972354546,1.9712379264060909,1.1005329071029641
46,0,2026-03-11,2026-03-11 04:00:00,6,0.4632417934607494,0.7044497871890707,0.6688953172217841,6,0.5278778854341469,0.6622325869142623,0.5533222980859619,6,1080,180.0,weekday,4,False,off_peak,0.2,22.8,True,weekday,0.36689931083094657,0.18172384994675964,0.1521756085216913,0.5301587142140598,0.057511551050477915,1.2875577552523896,0.5542613460450887
46,0,2026-03-11,2026-03-11 11:00:00,9,0.4391002530669669,0.5156687171930098,0.1215729259482764,9,0.5243292708621478,0.6163424443940858,0.3046033155670931,9,479,53.22222222222222,weekday,11,False,off_peak,0.0,24.9,True,weekday,0.29708997453612646,0.14952147651880487,0.20203194347259898,0.9497650895186298,0.09191016127390864,1.735281290191269,0.916127548998265
46,0,2026-03-11,2026-03-11 12:00:00,8,0.1415295699608587,0.2371171408247126,0.0466626989933702,8,0.2754112406727772,0.4296891910561743,0.2872615745316643,8,534,66.75,weekday,12,False,off_peak,0.0,24.9,True,weekday,0.3152126391873147,0.16049652599261358,-0.2536306584577351,-1.0821609262399192,-0.11996500665907932,0.16024495338644476,-1.053089444810567
46,0,2026-03-11,2026-03-11 02:00:00,2,0.7435048367453743,0.1055988845275309,0.5864782739431034,2,0.9248598957410092,0.7107316535001407,0.3897945101709413,2,375,187.5,weekday,2,False,off_peak,0.0,23.1,True,weekday,0.6359800669726218,0.3055077811024832,0.2953815437482251,0.3519542755498037,0.1055988845275313,1.1055988845275313,0.09111652778275008
46,0,2026-03-11,2026-03-11 03:00:00,2,0.9174885148944668,0.6835703499265083,0.336847375465459,2,0.9954115858551302,0.9816884505092508,0.9589565288190274,2,914,457.0,weekday,3,False,off_peak,0.6,22.8,True,weekday,0.6359800669726218,0.3055077811024832,0.7733325084169843,0.9214444453950338,0.6835703499265084,1.6835703499265084,0.6624232614233873
46,0,2026-03-11,2026-03-11 10:00:00,8,0.1809834088487065,0.1293919388665811,0.4091468036659675,8,0.2710103948468654,0.0255168182972361,0.4363877315739641,8,540,67.5,weekday,10,False,off_peak,0.2,24.4,True,weekday,0.3152126391873147,0.16049652599261358,-0.19601592847640895,-0.836337294582848,-0.10542286368171651,0.26203995422798443,-0.7622681148223365
